Name,ID,Has Block,Mod,Class,Display Name
AWWayofTime:Altar,1162,true,AWWayofTime,net.minecraft.item.ItemBlock,血之祭坛
AWWayofTime:AlchemicalWizardrybloodRune,1163,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemBloodRuneBlock,气血符文
AWWayofTime:lifeEssence,1164,true,AWWayofTime,net.minecraft.item.ItemBlock,生命本质
AWWayofTime:speedRune,1165,true,AWWayofTime,net.minecraft.item.ItemBlock,速度符文
AWWayofTime:efficiencyRune,1166,true,AWWayofTime,net.minecraft.item.ItemBlock,效率符文
AWWayofTime:runeOfSacrifice,1167,true,AWWayofTime,net.minecraft.item.ItemBlock,献祭符文
AWWayofTime:runeOfSelfSacrifice,1168,true,AWWayofTime,net.minecraft.item.ItemBlock,牺牲符文
AWWayofTime:ritualStone,1169,true,AWWayofTime,net.minecraft.item.ItemBlock,仪式石
AWWayofTime:masterStone,1170,true,AWWayofTime,net.minecraft.item.ItemBlock,主仪式石
AWWayofTime:bloodSocket,1171,true,AWWayofTime,net.minecraft.item.ItemBlock,满的血插槽
AWWayofTime:imperfectRitualStone,1172,true,AWWayofTime,net.minecraft.item.ItemBlock,不完善的仪式石
AWWayofTime:armourForge,1173,true,AWWayofTime,net.minecraft.item.ItemBlock,灵魂装甲锻造石
AWWayofTime:emptySocket,1174,true,AWWayofTime,net.minecraft.item.ItemBlock,空的血插槽
AWWayofTime:bloodStoneBrick,1175,true,AWWayofTime,net.minecraft.item.ItemBlock,血石砖
AWWayofTime:largeBloodStoneBrick,1176,true,AWWayofTime,net.minecraft.item.ItemBlock,大血石砖
AWWayofTime:blockWritingTable,1177,true,AWWayofTime,net.minecraft.item.ItemBlock,炼金术台
AWWayofTime:blockHomHeart,1178,true,AWWayofTime,net.minecraft.item.ItemBlock,符咒桌
AWWayofTime:blockPedestal,1179,true,AWWayofTime,net.minecraft.item.ItemBlock,奥术基座
AWWayofTime:blockPlinth,1180,true,AWWayofTime,net.minecraft.item.ItemBlock,奥术基柱
AWWayofTime:blockTeleposer,1181,true,AWWayofTime,net.minecraft.item.ItemBlock,传送器
AWWayofTime:spectralBlock,1182,true,AWWayofTime,net.minecraft.item.ItemBlock,影桥方块
AWWayofTime:bloodLight,1183,true,AWWayofTime,net.minecraft.item.ItemBlock,血之光源
AWWayofTime:blockConduit,1184,true,AWWayofTime,net.minecraft.item.ItemBlock,法术管道
AWWayofTime:AlchemicalWizardrytile.blockSpellParadigm,1185,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellParadigmBlock,抛射法术基架
AWWayofTime:AlchemicalWizardrytile.blockSpellEnhancement,1186,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellEnhancementBlock,[不稳定]法术附属：力量
AWWayofTime:AlchemicalWizardrytile.blockSpellModifier,1187,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellModifierBlock,法术修饰符：默认
AWWayofTime:AlchemicalWizardrytile.blockSpellEffect,1188,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemSpellEffectBlock,火焰效应器
AWWayofTime:spectralContainer,1189,true,AWWayofTime,net.minecraft.item.ItemBlock,光谱容器
AWWayofTime:demonPortalMain,1190,true,AWWayofTime,net.minecraft.item.ItemBlock,恶魔传送站
AWWayofTime:blockSchemSaver,1191,true,AWWayofTime,net.minecraft.item.ItemBlock,图纸存储器
AWWayofTime:blockReagentConduit,1192,true,AWWayofTime,net.minecraft.item.ItemBlock,炼金中续器
AWWayofTime:blockAlchemicCalcinator,1193,true,AWWayofTime,net.minecraft.item.ItemBlock,炼金煅烧炉
AWWayofTime:blockCrystalBelljar,1194,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemBlockCrystalBelljar,玻璃钟罩
AWWayofTime:blockDemonChest,1195,true,AWWayofTime,net.minecraft.item.ItemBlock,恶魔的箱子
AWWayofTime:blockCrystal,1196,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemCrystalBlock,碎片集晶
AWWayofTime:blockMimic,1197,true,AWWayofTime,net.minecraft.item.ItemBlock,模拟方块
AWWayofTime:blockEnchantmentGlyph,1198,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemEnchantmentGlyphBlock,图符: 魔咒专家
AWWayofTime:blockStabilityGlyph,1199,true,AWWayofTime,WayofTime.alchemicalWizardry.common.items.ItemStabilityGlyphBlock,图符: 刚硬稳定
AWWayofTime:blockCrucible,1200,true,AWWayofTime,net.minecraft.item.ItemBlock,香炉
MagicBees:magicbees.enchantedEarth,1201,true,MagicBees,net.minecraft.item.ItemBlock,魔法泥土
MagicBees:hive,1202,true,MagicBees,magicbees.item.ItemMagicHive,好奇蜂巢
MagicBees:effectJar,1203,true,MagicBees,net.minecraft.item.ItemBlock,蜜蜂收集者的罐子
MagicBees:magicApiary,1204,true,MagicBees,net.minecraft.item.ItemBlock,魔法蜂箱
MagicBees:manaAuraProvider,1205,true,MagicBees,net.minecraft.item.ItemBlock,魔力蜂箱加速器
MagicBees:visAuraProvider,1206,true,MagicBees,net.minecraft.item.ItemBlock,灵气蜂箱加速器
MagicBees:apimancersDrainer,1207,true,MagicBees,net.minecraft.item.ItemBlock,Apimancer's Drainer
miscutils:blockBlockMeatRaw,1208,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of MeatRaw
miscutils:blockBlockSelenium,1209,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Selenium
miscutils:blockFrameGtSelenium,1210,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Selenium Frame Box
miscutils:blockBlockIodine,1211,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Iodine
miscutils:blockFrameGtIodine,1212,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Iodine Frame Box
miscutils:blockBlockRhenium,1213,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Rhenium
miscutils:blockFrameGtRhenium,1214,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Rhenium Frame Box
miscutils:blockBlockThallium,1215,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Thallium
miscutils:blockFrameGtThallium,1216,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Thallium Frame Box
miscutils:blockBlockGermanium,1217,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Germanium
miscutils:blockFrameGtGermanium,1218,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Germanium Frame Box
miscutils:blockBlockPolonium,1219,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Polonium
miscutils:blockBlockRadium,1220,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Radium
miscutils:blockBlockProtactinium,1221,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Protactinium
miscutils:blockBlockCurium,1222,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Curium
miscutils:blockBlockNeptunium,1223,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Neptunium
miscutils:blockBlockFermium,1224,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Fermium
miscutils:blockBlockLithium7,1225,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Lithium 7
miscutils:blockBlockUranium232,1226,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Uranium 232
miscutils:blockBlockUranium233,1227,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Uranium 233
miscutils:blockBlockPlutonium238,1228,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Plutonium-238
miscutils:blockBlockAdvancedNitinol,1229,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Advanced Nitinol
miscutils:blockBlockAstralTitanium,1230,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Astral Titanium
miscutils:blockFrameGtAstralTitanium,1231,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Astral Titanium Frame Box
miscutils:blockBlockCelestialTungsten,1232,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Celestial Tungsten
miscutils:blockFrameGtCelestialTungsten,1233,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Celestial Tungsten Frame Box
miscutils:blockBlockHypogen,1234,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Hypogen
miscutils:blockFrameGtHypogen,1235,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Hypogen Frame Box
miscutils:blockBlockChromaticGlass,1236,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Chromatic Glass
miscutils:blockFrameGtChromaticGlass,1237,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Chromatic Glass Frame Box
miscutils:blockBlockBlackMetal,1238,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Black Metal
miscutils:blockFrameGtBlackMetal,1239,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Black Metal Frame Box
miscutils:blockBlockWhiteMetal,1240,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of White Metal
miscutils:blockFrameGtWhiteMetal,1241,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,White Metal Frame Box
miscutils:oreAncientGranite,1242,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockOre,古花岗岩矿
miscutils:blockBlockAncientGranite,1243,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Ancient Granite
miscutils:oreRunite,1244,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockOre,虚恩矿
miscutils:blockBlockRunite,1245,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Runite
miscutils:blockBlockDragonblood,1246,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Dragonblood
miscutils:blockFrameGtDragonblood,1247,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Dragonblood Frame Box
miscutils:blockBlockSiliconCarbide,1248,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Silicon Carbide
miscutils:blockFrameGtSiliconCarbide,1249,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Silicon Carbide Frame Box
miscutils:blockBlockZirconiumCarbide,1250,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Zirconium Carbide
miscutils:blockFrameGtZirconiumCarbide,1251,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Zirconium Carbide Frame Box
miscutils:blockBlockTantalumCarbide,1252,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Tantalum Carbide
miscutils:blockFrameGtTantalumCarbide,1253,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Tantalum Carbide Frame Box
miscutils:blockBlockNiobiumCarbide,1254,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Niobium Carbide
miscutils:blockFrameGtNiobiumCarbide,1255,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Niobium Carbide Frame Box
miscutils:blockBlockTungstenTitaniumCarbide,1256,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Tungsten Titanium Carbide
miscutils:blockFrameGtTungstenTitaniumCarbide,1257,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Tungsten Titanium Carbide Frame Box
miscutils:blockBlockEnergyCrystal,1258,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Energy Crystal
miscutils:blockFrameGtEnergyCrystal,1259,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Energy Crystal Frame Box
miscutils:blockBlockBloodSteel,1260,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Blood Steel
miscutils:blockFrameGtBloodSteel,1261,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Blood Steel Frame Box
miscutils:blockBlockZeron100,1262,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Zeron-100
miscutils:blockFrameGtZeron100,1263,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Zeron-100 Frame Box
miscutils:blockBlockTumbaga,1264,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Tumbaga
miscutils:blockFrameGtTumbaga,1265,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Tumbaga Frame Box
miscutils:blockBlockPotin,1266,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Potin
miscutils:blockFrameGtPotin,1267,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Potin Frame Box
miscutils:blockBlockStaballoy,1268,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Staballoy
miscutils:blockFrameGtStaballoy,1269,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Staballoy Frame Box
miscutils:blockBlockTantalloy60,1270,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Tantalloy-60
miscutils:blockFrameGtTantalloy60,1271,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Tantalloy-60 Frame Box
miscutils:blockBlockTantalloy61,1272,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Tantalloy-61
miscutils:blockFrameGtTantalloy61,1273,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Tantalloy-61 Frame Box
miscutils:blockBlockInconel625,1274,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Inconel-625
miscutils:blockFrameGtInconel625,1275,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Inconel-625 Frame Box
miscutils:blockBlockInconel690,1276,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Inconel-690
miscutils:blockFrameGtInconel690,1277,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Inconel-690 Frame Box
miscutils:blockBlockInconel792,1278,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Inconel-792
miscutils:blockFrameGtInconel792,1279,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Inconel-792 Frame Box
miscutils:blockBlockEglinSteel,1280,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Eglin Steel
miscutils:blockFrameGtEglinSteel,1281,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Eglin Steel Frame Box
miscutils:blockBlockMaragingSteel250,1282,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Maraging Steel 250
miscutils:blockFrameGtMaragingSteel250,1283,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Maraging Steel 250 Frame Box
miscutils:blockBlockMaragingSteel300,1284,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Maraging Steel 300
miscutils:blockFrameGtMaragingSteel300,1285,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Maraging Steel 300 Frame Box
miscutils:blockBlockMaragingSteel350,1286,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Maraging Steel 350
miscutils:blockFrameGtMaragingSteel350,1287,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Maraging Steel 350 Frame Box
miscutils:blockBlockWatertightSteel,1288,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Watertight Steel
miscutils:blockFrameGtWatertightSteel,1289,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Watertight Steel Frame Box
miscutils:blockBlockNitinol60,1290,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Nitinol 60
miscutils:blockFrameGtNitinol60,1291,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Nitinol 60 Frame Box
miscutils:blockBlockStellite,1292,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Stellite
miscutils:blockFrameGtStellite,1293,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Stellite Frame Box
miscutils:blockBlockTalonite,1294,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Talonite
miscutils:blockFrameGtTalonite,1295,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Talonite Frame Box
miscutils:blockBlockHastelloyW,1296,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Hastelloy-W
miscutils:blockFrameGtHastelloyW,1297,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Hastelloy-W Frame Box
miscutils:blockBlockHastelloyX,1298,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Hastelloy-X
miscutils:blockFrameGtHastelloyX,1299,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Hastelloy-X Frame Box
miscutils:blockBlockHastelloyC276,1300,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Hastelloy-C276
miscutils:blockFrameGtHastelloyC276,1301,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Hastelloy-C276 Frame Box
miscutils:blockBlockHastelloyN,1302,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Hastelloy-N
miscutils:blockFrameGtHastelloyN,1303,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Hastelloy-N Frame Box
miscutils:blockBlockIncoloy020,1304,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Incoloy-020
miscutils:blockFrameGtIncoloy020,1305,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Incoloy-020 Frame Box
miscutils:blockBlockIncoloyDS,1306,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Incoloy-DS
miscutils:blockFrameGtIncoloyDS,1307,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Incoloy-DS Frame Box
miscutils:blockBlockIncoloyMA956,1308,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Incoloy-MA956
miscutils:blockFrameGtIncoloyMA956,1309,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Incoloy-MA956 Frame Box
miscutils:blockBlockGrisium,1310,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Grisium
miscutils:blockFrameGtGrisium,1311,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Grisium Frame Box
miscutils:blockBlockTriniumTitaniumAlloy,1312,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Trinium Titanium Alloy
miscutils:blockFrameGtTriniumTitaniumAlloy,1313,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Trinium Titanium Alloy Frame Box
miscutils:blockBlockTriniumNaquadahAlloy,1314,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Trinium Naquadah Alloy
miscutils:blockBlockTriniumNaquadahCarbonite,1315,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Block of Trinium Naquadah Carbonite
miscutils:blockFrameGtTriniumNaquadahCarbonite,1316,true,miscutils,gtPlusPlus.core.item.base.itemblock.ItemBlockGtBlock,Trinium Naquadah Carbonite Frame Box
